CustomerID,Segment,ML_Cluster,Churn_Risk_Tier,P_Alive_Pct,Churn_Risk_Pct,Recency,Frequency,Monetary,Tenure,AvgOrderValue,TopCategory,R_Score,F_Score,M_Score,T_Score,RFM_Score,RFMT_Mean,Expected_Orders_90d,Predicted_Spend_90d,Predictive_CLV_90d,PCA_1,PCA_2,PCA_3,Strategic_Objective,Recommended_Channel,Recommended_Promotion,Primary_Action_Item,Campaign_Email_Subject,Campaign_CTA,FirstPurchase,LastPurchase,TotalItems,TotalTransactions
CUST-0022,Champions,Cluster 3,🟢 Low Churn Risk,93.9,6.1,6,15,12691.36,517,846.09,Wearables & Fitness,5,5,5,4,555,4.75,2.37,2008.57,703.0,1.5985,-1.3636,0.7168,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-03-21 10:09:24,2026-08-14 13:27:57,102,23
CUST-0171,Champions,Cluster 3,🟢 Low Churn Risk,90.7,9.3,8,20,12673.7,325,633.69,Electronics & Audio,5,5,5,2,555,4.25,4.5,2849.38,997.28,1.6193,-1.5016,0.2782,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-09-29 11:18:45,2026-08-12 13:59:59,88,27
CUST-0157,Champions,Cluster 3,🟢 Low Churn Risk,84.7,15.3,26,19,12544.82,561,660.25,Smart Office & Furniture,4,5,5,4,455,4.5,2.48,1637.25,573.04,1.8029,-0.5385,0.1736,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-02-05 14:42:23,2026-07-25 16:21:29,86,27
CUST-0364,Champions,Cluster 3,🟢 Low Churn Risk,91.9,8.1,11,21,12474.34,586,594.02,Electronics & Audio,5,5,5,4,555,4.75,2.84,1687.97,590.79,1.9208,-1.0337,0.5416,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-01-11 15:26:26,2026-08-09 18:26:24,106,28
CUST-0202,Champions,Cluster 3,🟢 Low Churn Risk,90.8,9.2,22,15,12468.24,684,831.22,Computer Accessories,4,5,5,5,455,4.75,1.78,1478.59,517.51,1.6973,-0.4884,0.3969,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2024-10-05 15:38:21,2026-07-29 12:04:40,94,22
CUST-0403,Champions,Cluster 3,🟢 Low Churn Risk,90.1,9.9,10,16,12321.11,300,770.07,Smart Office & Furniture,5,5,5,2,555,4.25,3.88,2984.94,1044.73,1.3785,-1.3698,0.1711,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-10-24 14:28:47,2026-08-10 13:00:18,83,22
CUST-0089,Champions,Cluster 3,🟢 Low Churn Risk,88.2,11.8,17,18,12276.6,454,682.03,Smart Office & Furniture,4,5,5,3,455,4.25,2.97,2022.32,707.81,1.6577,-0.8805,0.2213,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-05-23 19:36:03,2026-08-02 22:04:12,89,25
CUST-0057,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,2.0,98.0,255,10,12182.04,475,1218.2,Smart Office & Furniture,2,3,5,3,235,3.25,0.04,45.9,16.07,1.1393,0.8896,-0.8276,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-05-02 18:49:02,2025-12-08 14:42:24,49,11
CUST-0003,Champions,Cluster 3,🟢 Low Churn Risk,86.2,13.8,17,16,12094.5,343,755.91,Electronics & Audio,4,5,5,2,455,4.0,3.31,2502.32,875.81,1.4226,-0.9966,0.0542,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-09-11 19:37:38,2026-08-03 19:51:33,76,28
CUST-0241,Champions,Cluster 3,🟢 Low Churn Risk,87.2,12.8,21,21,11821.0,596,562.9,Smart Office & Furniture,4,5,5,5,455,4.75,2.66,1495.58,523.45,1.8929,-0.6445,0.3116,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-01-01 11:18:10,2026-07-30 12:20:03,99,28
CUST-0093,Champions,Cluster 3,🟢 Low Churn Risk,94.2,5.8,5,15,11735.02,504,782.33,Wearables & Fitness,5,5,5,4,555,4.75,2.43,1904.24,666.48,1.5547,-1.4589,0.7931,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-04-03 15:14:38,2026-08-15 19:07:17,90,23
CUST-0101,Champions,Cluster 3,🟢 Low Churn Risk,82.4,17.6,22,18,11730.16,398,651.68,Wearables & Fitness,4,5,5,3,455,4.25,3.11,2024.94,708.73,1.5717,-0.7895,0.0458,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-07-18 14:27:34,2026-07-29 21:09:53,82,23
CUST-0449,Can't Lose Them,Cluster 3,🔴 High Churn Risk,2.0,98.0,322,13,11680.39,449,898.49,Wearables & Fitness,1,4,5,3,145,3.25,0.05,45.12,15.79,1.3038,0.9595,-0.9741,"High-touch, high-urgency win-back campaigns and qualitative feedback discovery.",Executive Win-back Email / Phone Concierge / High-Incentive Push,"Aggressive 30% Off Voucher, Complimentary Premium Gift",Deploy 'Voice of Customer' survey with a substantial gift card incentive.,🚨 An urgent message from our leadership team,Restore My VIP Status,2025-05-28 08:30:15,2025-10-02 17:21:08,72,18
CUST-0387,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,2.0,98.0,213,17,11534.32,555,678.49,Wearables & Fitness,2,5,5,4,255,4.0,0.05,36.14,12.65,1.6271,0.7628,-0.6803,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-02-11 18:28:40,2026-01-18 22:50:54,104,26
CUST-0047,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,2.0,98.0,213,12,11429.17,528,952.43,Electronics & Audio,2,4,5,4,245,3.75,0.04,38.49,13.47,1.3114,0.8078,-0.6766,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-03-10 10:52:06,2026-01-19 19:23:02,65,17
CUST-0204,Champions,Cluster 3,🟢 Low Churn Risk,89.7,10.3,14,19,11395.93,464,599.79,Wearables & Fitness,5,5,5,3,555,4.5,3.11,1866.01,653.1,1.6835,-0.9807,0.334,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-05-13 11:15:15,2026-08-05 22:02:12,79,21
CUST-0164,Champions,Cluster 3,🟢 Low Churn Risk,95.0,5.0,1,14,11375.05,401,812.5,Smart Office & Furniture,5,4,5,3,545,4.25,2.82,2290.93,801.83,1.3989,-2.2309,1.1311,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-07-15 08:12:12,2026-08-19 12:41:04,69,20
CUST-0160,Champions,Cluster 3,🟢 Low Churn Risk,93.5,6.5,7,22,11274.84,668,512.49,Computer Accessories,5,5,5,5,555,5.0,2.68,1374.21,480.97,1.9836,-1.21,0.8313,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2024-10-21 12:15:18,2026-08-13 16:28:26,93,30
CUST-0331,Champions,Cluster 3,🟢 Low Churn Risk,90.9,9.1,8,19,11222.23,319,590.64,Computer Accessories,5,5,5,2,555,4.25,4.36,2575.69,901.49,1.5131,-1.4817,0.3128,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-10-05 17:23:26,2026-08-12 13:41:42,93,24
CUST-0370,Can't Lose Them,Cluster 3,🔴 High Churn Risk,2.0,98.0,363,17,11212.02,432,659.53,Wearables & Fitness,1,5,5,3,155,3.5,0.07,43.92,15.37,1.4882,0.9666,-1.062,"High-touch, high-urgency win-back campaigns and qualitative feedback discovery.",Executive Win-back Email / Phone Concierge / High-Incentive Push,"Aggressive 30% Off Voucher, Complimentary Premium Gift",Deploy 'Voice of Customer' survey with a substantial gift card incentive.,🚨 An urgent message from our leadership team,Restore My VIP Status,2025-06-14 15:08:12,2025-08-21 22:24:44,100,23
CUST-0355,Champions,Cluster 3,🟡 Moderate Watch,74.1,25.9,28,22,11206.55,460,509.39,Electronics & Audio,4,5,5,3,455,4.25,2.98,1516.03,530.61,1.7832,-0.6071,0.0376,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-05-17 16:21:42,2026-07-23 11:12:43,92,26
CUST-0257,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,2.0,98.0,191,17,11173.93,519,657.29,Electronics & Audio,2,5,5,4,255,4.0,0.06,37.19,13.02,1.584,0.6672,-0.6668,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-03-19 16:56:58,2026-02-10 17:42:00,69,20
CUST-0397,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,6.1,93.9,221,11,11138.12,639,1012.56,Wearables & Fitness,2,4,5,5,245,4.0,0.1,96.37,33.73,1.3166,0.948,-0.5503,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2024-11-19 15:48:15,2026-01-11 18:28:34,71,17
CUST-0412,Can't Lose Them,Cluster 3,🔴 High Churn Risk,2.0,98.0,335,13,11017.01,683,847.46,Smart Office & Furniture,1,4,5,5,145,3.75,0.03,29.15,10.2,1.4712,1.2054,-0.6961,"High-touch, high-urgency win-back campaigns and qualitative feedback discovery.",Executive Win-back Email / Phone Concierge / High-Incentive Push,"Aggressive 30% Off Voucher, Complimentary Premium Gift",Deploy 'Voice of Customer' survey with a substantial gift card incentive.,🚨 An urgent message from our leadership team,Restore My VIP Status,2024-10-06 12:05:49,2025-09-19 10:11:21,51,15
CUST-0418,Champions,Cluster 3,🟢 Low Churn Risk,91.6,8.4,13,20,10931.42,628,546.57,Electronics & Audio,5,5,5,5,555,5.0,2.54,1389.19,486.22,1.8497,-0.8735,0.5711,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2024-11-30 15:23:24,2026-08-07 17:27:52,79,30
CUST-0352,Champions,Cluster 3,🟢 Low Churn Risk,86.9,13.1,27,13,10823.5,471,832.58,Electronics & Audio,4,4,5,3,445,4.0,2.09,1740.36,609.13,1.3391,-0.5063,0.1306,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-05-06 11:15:53,2026-07-24 09:25:44,67,19
CUST-0417,At-Risk VIPs,Cluster 3,🟡 Moderate Watch,57.8,42.2,99,9,10800.66,509,1200.07,Electronics & Audio,2,3,5,4,235,3.5,0.93,1119.72,391.9,1.0512,0.3863,-0.3287,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-03-29 19:59:26,2026-05-13 15:25:11,54,13
CUST-0055,Can't Lose Them,Cluster 3,🔴 High Churn Risk,2.0,98.0,279,17,10564.07,463,621.42,Electronics & Audio,1,5,5,3,155,3.5,0.06,38.92,13.62,1.4988,0.8498,-0.8838,"High-touch, high-urgency win-back campaigns and qualitative feedback discovery.",Executive Win-back Email / Phone Concierge / High-Incentive Push,"Aggressive 30% Off Voucher, Complimentary Premium Gift",Deploy 'Voice of Customer' survey with a substantial gift card incentive.,🚨 An urgent message from our leadership team,Restore My VIP Status,2025-05-14 11:15:52,2025-11-14 09:20:02,68,21
CUST-0124,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,30.0,70.0,126,14,10373.83,681,740.99,Wearables & Fitness,2,4,5,5,245,4.0,0.55,410.06,143.52,1.523,0.6012,-0.2678,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2024-10-08 13:11:58,2026-04-16 12:31:19,65,19
CUST-0368,At-Risk VIPs,Cluster 3,🟡 Moderate Watch,65.5,34.5,111,9,10306.05,649,1145.12,Electronics & Audio,2,3,5,5,235,3.75,0.85,970.71,339.75,1.1406,0.5863,-0.2019,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2024-11-09 13:54:55,2026-05-01 14:05:25,49,15
CUST-0261,Can't Lose Them,Cluster 3,🔴 High Churn Risk,2.0,98.0,335,13,10262.5,582,789.42,Smart Office & Furniture,1,4,5,4,145,3.5,0.04,31.43,11.0,1.3654,1.1353,-0.7765,"High-touch, high-urgency win-back campaigns and qualitative feedback discovery.",Executive Win-back Email / Phone Concierge / High-Incentive Push,"Aggressive 30% Off Voucher, Complimentary Premium Gift",Deploy 'Voice of Customer' survey with a substantial gift card incentive.,🚨 An urgent message from our leadership team,Restore My VIP Status,2025-01-14 21:52:06,2025-09-19 16:40:25,78,18
CUST-0107,Champions,Cluster 3,🟢 Low Churn Risk,84.4,15.6,25,13,10192.88,370,784.07,Smart Office & Furniture,4,4,5,3,445,4.0,2.51,1967.07,688.48,1.2021,-0.6646,0.025,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-08-14 21:45:40,2026-07-26 08:32:50,56,19
